holiday,temperature,rain,snow,clouds,weather_condition,weather_description,datetime,station_name,traffic_volume
True,18.6,0.0,2.7,4,Snow,Heavy Snowfall,2025-01-03T08:00:00,Station D,1426
True,0.4,0.0,0.7,100,Snow,Snow Showers,2025-01-03T09:00:00,Station C,89
True,-4.1,0.0,2.9,9,Snow,Heavy Snowfall,2025-01-03T10:00:00,Station C,236
False,10.1,0.0,2.9,86,Snow,Heavy Snowfall,2025-01-03T11:00:00,Station B,297
True,20.3,0.0,0.6,93,Snow,Light Snow,2025-01-03T12:00:00,Station B,728
True,-0.4,0.0,0.0,83,Cloudy,Overcast,2025-01-03T13:00:00,Station A,713
False,-3.0,0.0,0.8,8,Snow,Heavy Snowfall,2025-01-03T14:00:00,Station A,279
True,22.4,4.7,0.0,93,Rain,Drizzle,2025-01-03T15:00:00,Station B,509
True,11.2,0.0,0.9,40,Snow,Snow Showers,2025-01-03T16:00:00,Station A,147
False,8.8,1.8,0.0,46,Rain,Heavy Rain,2025-01-03T17:00:00,Station C,563
True,9.4,4.0,0.0,28,Rain,Heavy Rain,2025-01-03T18:00:00,Station A,914
True,13.4,0.0,0.0,76,Clear,Sunny,2025-01-03T19:00:00,Station C,796
True,18.5,0.0,0.7,23,Snow,Light Snow,2025-01-03T20:00:00,Station D,355
False,-5.2,0.0,2.1,61,Snow,Light Snow,2025-01-03T21:00:00,Station C,1396
False,0.9,0.0,2.0,38,Snow,Snow Showers,2025-01-03T22:00:00,Station B,1424
False,-5.5,0.0,0.0,1,Clear,Clear skies,2025-01-03T23:00:00,Station C,1113
False,16.9,0.0,1.0,74,Snow,Light Snow,2025-01-04T00:00:00,Station D,1221
False,2.3,0.0,0.0,18,Clear,Bright day,2025-01-04T01:00:00,Station D,159
False,21.5,0.0,3.8,45,Snow,Light Snow,2025-01-04T02:00:00,Station D,760
True,10.4,5.3,0.0,97,Rain,Drizzle,2025-01-04T03:00:00,Station B,434
False,-5.4,0.0,0.0,58,Cloudy,Mostly Cloudy,2025-01-04T04:00:00,Station C,636
False,16.6,0.0,4.4,7,Snow,Snow Showers,2025-01-04T05:00:00,Station B,103
True,24.9,0.0,3.9,88,Snow,Light Snow,2025-01-04T06:00:00,Station A,346
False,8.4,0.0,0.0,52,Clear,Bright day,2025-01-04T07:00:00,Station D,959
False,21.8,0.0,0.0,1,Cloudy,Overcast,2025-01-04T08:00:00,Station A,187
True,29.2,9.2,0.0,16,Rain,Heavy Rain,2025-01-04T09:00:00,Station D,544
False,4.3,0.0,0.0,30,Clear,Clear skies,2025-01-04T10:00:00,Station A,1270
True,-3.5,0.0,0.0,59,Cloudy,Mostly Cloudy,2025-01-04T11:00:00,Station D,1058
False,3.7,0.0,0.0,92,Clear,Sunny,2025-01-04T12:00:00,Station C,1000
True,7.7,0.0,0.0,20,Clear,Bright day,2025-01-04T13:00:00,Station B,1050
False,15.1,0.0,2.4,8,Snow,Light Snow,2025-01-04T14:00:00,Station C,883
True,-7.7,8.8,0.0,53,Rain,Light Rain,2025-01-04T15:00:00,Station A,1428
True,24.6,0.0,0.1,25,Snow,Heavy Snowfall,2025-01-04T16:00:00,Station B,1404
True,32.4,0.0,0.0,100,Clear,Clear skies,2025-01-04T17:00:00,Station D,199
False,27.2,0.0,0.0,95,Cloudy,Partly Cloudy,2025-01-04T18:00:00,Station D,1206
False,11.7,0.0,2.2,49,Snow,Snow Showers,2025-01-04T19:00:00,Station B,479
False,29.3,0.0,0.0,31,Clear,Clear skies,2025-01-04T20:00:00,Station D,404
False,32.3,2.4,0.0,29,Rain,Light Rain,2025-01-04T21:00:00,Station A,956
True,14.8,0.0,0.0,1,Cloudy,Overcast,2025-01-04T22:00:00,Station C,1330
True,3.2,0.0,0.0,13,Clear,Clear skies,2025-01-04T23:00:00,Station D,1053
True,14.3,0.0,0.0,81,Clear,Clear skies,2025-01-05T00:00:00,Station A,1198
False,23.4,0.0,0.0,20,Cloudy,Mostly Cloudy,2025-01-05T01:00:00,Station A,397
False,-8.2,0.0,0.0,48,Cloudy,Partly Cloudy,2025-01-05T02:00:00,Station A,449
False,19.0,4.4,0.0,57,Rain,Light Rain,2025-01-05T03:00:00,Station C,556
False,4.9,0.0,0.0,63,Cloudy,Mostly Cloudy,2025-01-05T04:00:00,Station A,1088
True,6.6,0.0,4.1,56,Snow,Light Snow,2025-01-05T05:00:00,Station B,1286
False,33.4,0.0,0.0,10,Clear,Bright day,2025-01-05T06:00:00,Station D,358
True,17.6,0.0,3.1,45,Snow,Light Snow,2025-01-05T07:00:00,Station D,834
False,-6.8,0.0,0.0,88,Clear,Sunny,2025-01-05T08:00:00,Station D,461
False,10.5,0.0,0.0,70,Clear,Clear skies,2025-01-05T09:00:00,Station D,276
False,-7.8,0.0,0.0,59,Clear,Clear skies,2025-01-05T10:00:00,Station A,1443
True,-2.7,0.0,0.0,41,Cloudy,Partly Cloudy,2025-01-05T11:00:00,Station A,362
False,26.1,7.1,0.0,30,Rain,Heavy Rain,2025-01-05T12:00:00,Station C,580
False,18.5,0.0,0.0,81,Cloudy,Overcast,2025-01-05T13:00:00,Station C,1371
False,29.0,3.5,0.0,81,Rain,Drizzle,2025-01-05T14:00:00,Station C,465
True,2.7,0.0,0.0,11,Clear,Bright day,2025-01-05T15:00:00,Station B,1110
False,17.5,0.0,0.0,61,Cloudy,Mostly Cloudy,2025-01-05T16:00:00,Station B,418
False,4.5,0.0,0.1,85,Snow,Snow Showers,2025-01-05T17:00:00,Station D,225
False,-5.7,0.0,4.6,45,Snow,Snow Showers,2025-01-05T18:00:00,Station C,537
True,20.5,0.0,0.0,69,Clear,Clear skies,2025-01-05T19:00:00,Station C,1429
False,9.1,0.0,0.0,45,Clear,Clear skies,2025-01-05T20:00:00,Station D,1450
True,33.4,0.0,0.0,24,Clear,Bright day,2025-01-05T21:00:00,Station B,86
False,-8.5,0.0,0.0,69,Cloudy,Overcast,2025-01-05T22:00:00,Station C,99
True,-3.8,0.0,1.2,67,Snow,Light Snow,2025-01-05T23:00:00,Station B,1248
True,27.3,0.0,0.5,21,Snow,Heavy Snowfall,2025-01-06T00:00:00,Station D,835
True,4.9,0.0,0.0,55,Clear,Sunny,2025-01-06T01:00:00,Station A,908
True,-5.4,0.0,2.4,23,Snow,Light Snow,2025-01-06T02:00:00,Station C,1413
True,10.2,0.8,0.0,65,Rain,Light Rain,2025-01-06T03:00:00,Station B,170
True,32.3,3.6,0.0,41,Rain,Drizzle,2025-01-06T04:00:00,Station A,1386
False,19.4,0.0,0.0,7,Clear,Sunny,2025-01-06T05:00:00,Station D,433
True,5.6,0.0,0.0,45,Cloudy,Mostly Cloudy,2025-01-06T06:00:00,Station B,592
True,-2.3,7.7,0.0,77,Rain,Light Rain,2025-01-06T07:00:00,Station B,406
True,-3.7,0.0,0.0,0,Cloudy,Overcast,2025-01-06T08:00:00,Station C,1105
True,18.3,0.0,0.0,51,Cloudy,Overcast,2025-01-06T09:00:00,Station A,539
False,16.1,0.0,4.1,93,Snow,Heavy Snowfall,2025-01-06T10:00:00,Station D,1429
True,30.5,8.7,0.0,63,Rain,Light Rain,2025-01-06T11:00:00,Station C,74
False,22.5,0.0,3.6,81,Snow,Snow Showers,2025-01-06T12:00:00,Station A,1193
True,3.7,0.0,4.6,67,Snow,Heavy Snowfall,2025-01-06T13:00:00,Station D,644
False,24.9,5.1,0.0,86,Rain,Light Rain,2025-01-06T14:00:00,Station B,498
True,24.2,0.0,0.0,64,Clear,Sunny,2025-01-06T15:00:00,Station A,1449
True,-0.8,0.0,3.5,10,Snow,Snow Showers,2025-01-06T16:00:00,Station B,718
True,-0.1,9.6,0.0,7,Rain,Light Rain,2025-01-06T17:00:00,Station A,816
False,19.7,0.0,0.0,93,Cloudy,Partly Cloudy,2025-01-06T18:00:00,Station D,1030
False,26.6,0.0,0.0,52,Cloudy,Overcast,2025-01-06T19:00:00,Station D,394
False,19.8,0.0,0.0,34,Cloudy,Overcast,2025-01-06T20:00:00,Station A,307
True,-1.6,0.0,4.4,30,Snow,Snow Showers,2025-01-06T21:00:00,Station B,1296
False,-4.1,0.0,3.7,3,Snow,Snow Showers,2025-01-06T22:00:00,Station B,83
True,25.1,0.0,0.0,0,Clear,Bright day,2025-01-06T23:00:00,Station A,1214
False,25.0,0.0,0.0,73,Clear,Clear skies,2025-01-07T00:00:00,Station C,1228
True,15.6,0.0,1.9,71,Snow,Snow Showers,2025-01-07T01:00:00,Station D,776
True,-0.0,0.0,0.0,4,Cloudy,Mostly Cloudy,2025-01-07T02:00:00,Station A,1264
False,22.4,1.1,0.0,22,Rain,Drizzle,2025-01-07T03:00:00,Station C,1165
True,-5.8,0.0,0.0,16,Cloudy,Overcast,2025-01-07T04:00:00,Station B,547
False,22.9,0.0,0.0,37,Clear,Clear skies,2025-01-07T05:00:00,Station A,389
True,23.8,0.0,0.0,3,Cloudy,Mostly Cloudy,2025-01-07T06:00:00,Station A,1271
True,12.1,1.8,0.0,64,Rain,Heavy Rain,2025-01-07T07:00:00,Station A,397
True,-9.1,0.0,0.0,6,Cloudy,Partly Cloudy,2025-01-07T08:00:00,Station C,1473
True,-0.5,0.0,2.2,76,Snow,Light Snow,2025-01-07T09:00:00,Station C,941
False,13.7,2.8,0.0,30,Rain,Light Rain,2025-01-07T10:00:00,Station A,523
False,33.9,6.2,0.0,29,Rain,Heavy Rain,2025-01-07T11:00:00,Station A,320
False,23.1,0.0,0.0,4,Clear,Sunny,2025-01-07T12:00:00,Station B,1053
False,10.6,2.4,0.0,17,Rain,Heavy Rain,2025-01-07T13:00:00,Station B,950
False,32.7,0.0,0.0,29,Clear,Sunny,2025-01-07T14:00:00,Station C,243
False,6.3,0.0,0.0,63,Cloudy,Overcast,2025-01-07T15:00:00,Station A,854
True,27.6,0.0,0.0,8,Cloudy,Overcast,2025-01-07T16:00:00,Station C,109
False,33.5,3.7,0.0,20,Rain,Light Rain,2025-01-07T17:00:00,Station D,463
False,29.9,0.0,0.0,68,Cloudy,Partly Cloudy,2025-01-07T18:00:00,Station C,74
True,19.6,0.0,0.0,23,Clear,Sunny,2025-01-07T19:00:00,Station B,737
True,27.1,0.0,0.0,6,Clear,Clear skies,2025-01-07T20:00:00,Station B,1364
False,-5.8,9.0,0.0,90,Rain,Heavy Rain,2025-01-07T21:00:00,Station C,770
True,29.1,0.0,0.0,24,Clear,Bright day,2025-01-07T22:00:00,Station D,327
False,17.6,0.0,0.0,30,Clear,Sunny,2025-01-07T23:00:00,Station D,133
False,1.9,1.4,0.0,79,Rain,Drizzle,2025-01-08T00:00:00,Station B,191
False,-6.9,0.0,1.9,70,Snow,Light Snow,2025-01-08T01:00:00,Station A,1452
False,2.9,7.7,0.0,87,Rain,Heavy Rain,2025-01-08T02:00:00,Station B,928
False,19.9,0.0,0.0,46,Clear,Sunny,2025-01-08T03:00:00,Station D,1395
True,5.5,0.8,0.0,84,Rain,Heavy Rain,2025-01-08T04:00:00,Station B,1032
True,31.8,6.8,0.0,58,Rain,Heavy Rain,2025-01-08T05:00:00,Station C,1006
False,-5.6,2.2,0.0,48,Rain,Light Rain,2025-01-08T06:00:00,Station C,513
False,12.4,6.8,0.0,37,Rain,Heavy Rain,2025-01-08T07:00:00,Station D,914
True,-2.9,0.0,0.0,87,Clear,Bright day,2025-01-08T08:00:00,Station A,111
True,22.7,0.0,0.0,2,Clear,Sunny,2025-01-08T09:00:00,Station D,966
True,12.9,0.0,0.7,37,Snow,Snow Showers,2025-01-08T10:00:00,Station A,448
True,24.8,0.0,0.0,7,Clear,Clear skies,2025-01-08T11:00:00,Station D,1146
True,20.9,8.3,0.0,49,Rain,Drizzle,2025-01-08T12:00:00,Station C,586
True,34.8,0.0,0.0,35,Cloudy,Mostly Cloudy,2025-01-08T13:00:00,Station A,407
True,24.5,0.0,0.0,54,Clear,Bright day,2025-01-08T14:00:00,Station D,218
False,22.0,0.0,0.0,60,Clear,Sunny,2025-01-08T15:00:00,Station B,1328
False,10.0,0.0,1.1,55,Snow,Snow Showers,2025-01-08T16:00:00,Station A,1400
False,10.4,0.0,2.9,92,Snow,Light Snow,2025-01-08T17:00:00,Station C,1452
True,19.7,0.0,2.9,82,Snow,Light Snow,2025-01-08T18:00:00,Station D,960
False,22.2,0.0,0.0,36,Cloudy,Overcast,2025-01-08T19:00:00,Station D,282
False,11.5,0.0,0.0,27,Cloudy,Partly Cloudy,2025-01-08T20:00:00,Station D,1150
True,8.5,0.0,0.0,90,Cloudy,Overcast,2025-01-08T21:00:00,Station D,956
True,8.8,0.0,0.0,29,Clear,Clear skies,2025-01-08T22:00:00,Station D,739
True,21.1,0.0,0.0,61,Clear,Bright day,2025-01-08T23:00:00,Station C,323
False,-8.7,0.0,0.0,91,Cloudy,Mostly Cloudy,2025-01-09T00:00:00,Station B,679
True,28.0,0.0,0.0,94,Cloudy,Overcast,2025-01-09T01:00:00,Station D,232
True,31.4,1.1,0.0,76,Rain,Drizzle,2025-01-09T02:00:00,Station C,314
False,20.7,2.7,0.0,84,Rain,Drizzle,2025-01-09T03:00:00,Station A,217
True,33.1,3.4,0.0,32,Rain,Heavy Rain,2025-01-09T04:00:00,Station B,1453
True,14.4,1.5,0.0,27,Rain,Drizzle,2025-01-09T05:00:00,Station B,174
True,5.7,0.0,0.0,4,Cloudy,Partly Cloudy,2025-01-09T06:00:00,Station D,172
True,3.7,10.0,0.0,75,Rain,Drizzle,2025-01-09T07:00:00,Station A,1396
True,2.8,5.2,0.0,74,Rain,Heavy Rain,2025-01-09T08:00:00,Station B,772
False,10.1,0.0,3.2,1,Snow,Snow Showers,2025-01-09T09:00:00,Station A,613
True,7.8,0.0,0.0,29,Cloudy,Partly Cloudy,2025-01-09T10:00:00,Station C,1305
True,29.2,0.0,0.0,99,Cloudy,Overcast,2025-01-09T11:00:00,Station A,689
True,34.5,9.5,0.0,8,Rain,Drizzle,2025-01-09T12:00:00,Station B,986
True,-7.3,0.0,0.0,58,Clear,Clear skies,2025-01-09T13:00:00,Station A,797
False,18.0,0.0,3.8,1,Snow,Light Snow,2025-01-09T14:00:00,Station C,297
False,-3.0,7.8,0.0,2,Rain,Light Rain,2025-01-09T15:00:00,Station A,1366
False,-4.7,7.6,0.0,21,Rain,Light Rain,2025-01-09T16:00:00,Station A,1294
True,-1.8,0.0,4.9,92,Snow,Snow Showers,2025-01-09T17:00:00,Station D,1473
False,15.0,0.0,0.0,54,Cloudy,Mostly Cloudy,2025-01-09T18:00:00,Station D,866
False,-9.2,7.6,0.0,82,Rain,Light Rain,2025-01-09T19:00:00,Station D,819
False,5.8,0.0,0.0,66,Cloudy,Partly Cloudy,2025-01-09T20:00:00,Station D,840
True,34.9,0.0,0.0,67,Clear,Sunny,2025-01-09T21:00:00,Station B,1012
True,5.8,0.0,4.9,29,Snow,Light Snow,2025-01-09T22:00:00,Station B,526
False,31.9,0.0,0.0,87,Cloudy,Mostly Cloudy,2025-01-09T23:00:00,Station A,156
True,11.6,8.8,0.0,39,Rain,Heavy Rain,2025-01-10T00:00:00,Station C,469
True,0.8,0.0,0.0,2,Clear,Clear skies,2025-01-10T01:00:00,Station D,479
False,33.8,0.0,0.0,9,Snow,Snow Showers,2025-01-10T02:00:00,Station A,1311
True,9.3,0.0,0.0,99,Clear,Bright day,2025-01-10T03:00:00,Station D,628
False,23.9,0.0,0.0,89,Clear,Clear skies,2025-01-10T04:00:00,Station B,1035
True,7.2,7.4,0.0,1,Rain,Light Rain,2025-01-10T05:00:00,Station A,852
False,15.1,2.1,0.0,19,Rain,Light Rain,2025-01-10T06:00:00,Station C,1050
False,3.8,0.0,0.0,56,Clear,Sunny,2025-01-10T07:00:00,Station C,658
True,14.3,0.0,0.0,40,Cloudy,Mostly Cloudy,2025-01-10T08:00:00,Station B,420
True,7.7,4.6,0.0,18,Rain,Heavy Rain,2025-01-10T09:00:00,Station C,552
True,17.8,0.0,0.2,61,Snow,Light Snow,2025-01-10T10:00:00,Station A,477
True,-5.2,0.0,3.0,27,Snow,Snow Showers,2025-01-10T11:00:00,Station A,770
False,-9.8,0.0,0.0,32,Clear,Bright day,2025-01-10T12:00:00,Station D,588
False,9.5,0.0,0.0,84,Clear,Sunny,2025-01-10T13:00:00,Station D,171
True,-7.4,0.0,0.0,13,Cloudy,Overcast,2025-01-10T14:00:00,Station B,422
True,17.1,0.0,0.0,35,Clear,Sunny,2025-01-10T15:00:00,Station A,1126
False,15.8,9.0,0.0,2,Rain,Heavy Rain,2025-01-10T16:00:00,Station D,1097
False,7.3,0.0,0.0,85,Cloudy,Mostly Cloudy,2025-01-10T17:00:00,Station B,576
True,-4.9,0.0,0.2,81,Snow,Light Snow,2025-01-10T18:00:00,Station A,529
False,0.8,0.0,0.0,23,Cloudy,Partly Cloudy,2025-01-10T19:00:00,Station B,483
False,10.9,0.0,3.1,17,Snow,Light Snow,2025-01-10T20:00:00,Station C,1356
False,-7.9,0.0,1.8,19,Snow,Snow Showers,2025-01-10T21:00:00,Station A,953
False,31.1,0.0,0.6,69,Snow,Heavy Snowfall,2025-01-10T22:00:00,Station D,70
True,-9.9,0.0,3.5,16,Snow,Heavy Snowfall,2025-01-10T23:00:00,Station B,485
True,15.4,0.0,1.8,65,Snow,Snow Showers,2025-01-11T00:00:00,Station C,685
False,23.7,0.0,0.0,55,Clear,Clear skies,2025-01-11T01:00:00,Station D,1211
True,13.6,0.0,0.0,27,Clear,Clear skies,2025-01-11T02:00:00,Station A,661
True,5.9,0.0,0.0,11,Clear,Clear skies,2025-01-11T03:00:00,Station B,468
True,6.2,0.0,0.0,96,Clear,Clear skies,2025-01-11T04:00:00,Station A,1141
False,14.4,6.5,0.0,88,Rain,Light Rain,2025-01-11T05:00:00,Station B,1186
False,-6.9,9.2,0.0,50,Rain,Drizzle,2025-01-11T06:00:00,Station C,179
True,7.5,0.0,0.0,57,Cloudy,Overcast,2025-01-11T07:00:00,Station C,250
False,15.7,0.0,4.8,86,Snow,Heavy Snowfall,2025-01-11T08:00:00,Station C,837
True,1.7,7.3,0.0,19,Rain,Drizzle,2025-01-11T09:00:00,Station B,1264
False,24.2,0.0,0.0,33,Clear,Bright day,2025-01-11T10:00:00,Station D,426
True,26.1,6.8,0.0,94,Rain,Drizzle,2025-01-11T11:00:00,Station A,64
False,26.3,5.7,0.0,93,Rain,Light Rain,2025-01-11T12:00:00,Station B,213
True,30.0,3.6,0.0,39,Rain,Heavy Rain,2025-01-11T13:00:00,Station B,686
False,6.0,0.8,0.0,75,Rain,Drizzle,2025-01-11T14:00:00,Station B,369
True,24.4,0.0,0.0,74,Cloudy,Overcast,2025-01-11T15:00:00,Station C,504
True,14.2,0.0,1.7,19,Snow,Light Snow,2025-01-11T16:00:00,Station A,251
True,16.8,0.0,0.0,43,Cloudy,Overcast,2025-01-11T17:00:00,Station D,206
False,19.1,0.0,4.0,2,Snow,Heavy Snowfall,2025-01-11T18:00:00,Station C,223
True,24.0,0.0,0.0,35,Cloudy,Partly Cloudy,2025-01-11T19:00:00,Station B,87
False,30.5,2.1,0.0,41,Rain,Heavy Rain,2025-01-11T20:00:00,Station C,500
False,14.5,0.0,0.7,0,Snow,Light Snow,2025-01-11T21:00:00,Station B,1409
False,24.2,0.0,0.0,34,Clear,Sunny,2025-01-11T22:00:00,Station C,536
True,17.1,1.2,0.0,52,Rain,Heavy Rain,2025-01-11T23:00:00,Station C,381
True,21.6,0.0,0.0,55,Cloudy,Partly Cloudy,2025-01-12T00:00:00,Station A,1316
True,30.4,0.0,1.7,28,Snow,Snow Showers,2025-01-12T01:00:00,Station B,1385
True,2.7,0.0,0.0,59,Cloudy,Overcast,2025-01-12T02:00:00,Station D,1160
False,12.3,5.8,0.0,69,Rain,Light Rain,2025-01-12T03:00:00,Station C,84
False,-7.7,0.2,0.0,37,Rain,Heavy Rain,2025-01-12T04:00:00,Station A,393
True,29.0,0.0,0.0,41,Cloudy,Overcast,2025-01-12T05:00:00,Station D,457
True,28.9,0.0,0.0,20,Cloudy,Partly Cloudy,2025-01-12T06:00:00,Station A,113
True,-8.1,7.8,0.0,38,Rain,Light Rain,2025-01-12T07:00:00,Station B,1360
False,8.8,0.0,0.0,12,Clear,Bright day,2025-01-12T08:00:00,Station C,1452
True,8.7,0.0,0.0,90,Clear,Sunny,2025-01-12T09:00:00,Station C,114
False,14.1,0.0,0.0,79,Clear,Sunny,2025-01-12T10:00:00,Station D,773
False,29.8,0.0,0.0,90,Cloudy,Partly Cloudy,2025-01-12T11:00:00,Station A,192
True,30.2,5.6,0.0,68,Rain,Light Rain,2025-01-12T12:00:00,Station C,1416
False,32.0,0.0,0.0,50,Clear,Sunny,2025-01-12T13:00:00,Station B,187
False,17.0,0.0,0.0,10,Clear,Clear skies,2025-01-12T14:00:00,Station C,211
True,28.1,3.0,0.0,2,Rain,Light Rain,2025-01-12T15:00:00,Station D,1360
True,4.5,0.0,0.0,17,Cloudy,Partly Cloudy,2025-01-12T16:00:00,Station D,140
True,-6.5,6.9,0.0,78,Rain,Drizzle,2025-01-12T17:00:00,Station D,1169
False,25.4,0.0,0.0,72,Cloudy,Overcast,2025-01-12T18:00:00,Station B,502
True,-9.2,9.7,0.0,62,Rain,Heavy Rain,2025-01-12T19:00:00,Station C,1340
False,6.1,0.0,0.0,93,Clear,Clear skies,2025-01-12T20:00:00,Station D,1313
True,16.0,0.0,4.3,26,Snow,Light Snow,2025-01-12T21:00:00,Station B,1191
True,28.1,0.0,0.0,93,Cloudy,Overcast,2025-01-12T22:00:00,Station A,1263
False,-5.1,0.0,3.4,1,Snow,Snow Showers,2025-01-12T23:00:00,Station A,1451
True,17.4,0.0,0.0,50,Clear,Sunny,2025-01-13T00:00:00,Station C,892
False,1.8,0.0,0.0,31,Clear,Bright day,2025-01-13T01:00:00,Station D,1158
False,-4.5,7.1,0.0,28,Rain,Drizzle,2025-01-13T02:00:00,Station D,334
True,1.0,0.0,0.0,72,Cloudy,Mostly Cloudy,2025-01-13T03:00:00,Station C,1290
False,2.5,0.0,4.6,45,Snow,Light Snow,2025-01-13T04:00:00,Station A,98
False,23.2,4.9,0.0,16,Rain,Light Rain,2025-01-13T05:00:00,Station A,734
True,-7.3,0.0,0.0,45,Cloudy,Overcast,2025-01-13T06:00:00,Station D,1268
True,-7.7,0.0,0.0,18,Clear,Sunny,2025-01-13T07:00:00,Station B,905
False,25.4,9.8,0.0,27,Rain,Light Rain,2025-01-13T08:00:00,Station A,628
False,15.8,0.0,0.0,32,Cloudy,Partly Cloudy,2025-01-13T09:00:00,Station A,1103
True,-3.5,0.0,0.0,28,Cloudy,Overcast,2025-01-13T10:00:00,Station C,821
True,-4.6,0.0,0.0,14,Cloudy,Overcast,2025-01-13T11:00:00,Station B,895
True,-4.2,0.0,0.0,86,Clear,Sunny,2025-01-13T12:00:00,Station C,703
False,17.4,0.0,3.9,22,Snow,Heavy Snowfall,2025-01-13T13:00:00,Station A,884
True,11.4,0.0,1.7,2,Snow,Snow Showers,2025-01-13T14:00:00,Station D,407
False,11.8,2.6,0.0,17,Rain,Drizzle,2025-01-13T15:00:00,Station C,275
True,11.8,8.2,0.0,97,Rain,Drizzle,2025-01-13T16:00:00,Station A,673
False,1.9,5.7,0.0,41,Rain,Heavy Rain,2025-01-13T17:00:00,Station A,940
False,-3.4,0.0,0.0,77,Cloudy,Partly Cloudy,2025-01-13T18:00:00,Station D,164
False,-5.1,0.0,0.0,84,Clear,Sunny,2025-01-13T19:00:00,Station D,1131
True,17.6,0.0,3.0,34,Snow,Snow Showers,2025-01-13T20:00:00,Station A,75
True,29.3,0.0,0.0,19,Clear,Clear skies,2025-01-13T21:00:00,Station A,438
True,10.8,0.0,0.9,59,Snow,Snow Showers,2025-01-13T22:00:00,Station C,891
True,2.6,9.7,0.0,93,Rain,Heavy Rain,2025-01-13T23:00:00,Station B,777
True,10.5,10.0,0.0,39,Rain,Heavy Rain,2025-01-14T00:00:00,Station D,1098
False,14.1,0.0,0.0,79,Cloudy,Partly Cloudy,2025-01-14T01:00:00,Station C,1004
False,4.4,7.2,0.0,17,Rain,Drizzle,2025-01-14T02:00:00,Station A,93
True,-4.9,0.0,0.0,20,Cloudy,Partly Cloudy,2025-01-14T03:00:00,Station C,52
True,-9.5,0.0,0.9,1,Snow,Light Snow,2025-01-14T04:00:00,Station B,545
True,3.0,0.0,0.0,97,Clear,Clear skies,2025-01-14T05:00:00,Station B,1355
True,-0.5,0.0,1.1,75,Snow,Light Snow,2025-01-14T06:00:00,Station A,647
False,13.0,0.0,0.0,88,Clear,Sunny,2025-01-14T07:00:00,Station D,890
False,4.9,0.0,0.0,91,Cloudy,Mostly Cloudy,2025-01-14T08:00:00,Station A,1379
True,31.5,0.0,0.0,27,Cloudy,Mostly Cloudy,2025-01-14T09:00:00,Station A,248
True,-8.4,0.0,3.5,94,Snow,Heavy Snowfall,2025-01-14T10:00:00,Station B,353
False,-6.8,0.0,0.0,11,Cloudy,Partly Cloudy,2025-01-14T11:00:00,Station D,1426
False,12.6,0.0,0.0,30,Cloudy,Mostly Cloudy,2025-01-14T12:00:00,Station D,925
True,32.6,0.0,3.5,29,Snow,Light Snow,2025-01-14T13:00:00,Station B,208
False,9.7,0.0,0.0,67,Cloudy,Overcast,2025-01-14T14:00:00,Station A,1239
False,31.6,0.0,0.0,86,Cloudy,Partly Cloudy,2025-01-14T15:00:00,Station D,65
False,-6.7,8.4,0.0,47,Rain,Drizzle,2025-01-14T16:00:00,Station D,1406
True,17.4,0.0,0.0,23,Cloudy,Mostly Cloudy,2025-01-14T17:00:00,Station B,1234
True,29.4,0.0,0.0,64,Cloudy,Mostly Cloudy,2025-01-14T18:00:00,Station A,64
True,21.4,0.0,4.2,60,Snow,Snow Showers,2025-01-14T19:00:00,Station A,1127
False,16.6,0.0,0.0,58,Clear,Bright day,2025-01-14T20:00:00,Station D,878
False,9.7,0.0,3.6,50,Snow,Heavy Snowfall,2025-01-14T21:00:00,Station C,1052
False,5.5,3.8,0.0,13,Rain,Light Rain,2025-01-14T22:00:00,Station C,971
True,13.8,2.9,0.0,76,Rain,Light Rain,2025-01-14T23:00:00,Station D,1141
True,33.4,0.0,0.0,64,Clear,Bright day,2025-01-15T00:00:00,Station B,244
True,2.3,2.7,0.0,64,Rain,Heavy Rain,2025-01-15T01:00:00,Station C,966
True,-8.4,0.0,3.5,33,Snow,Light Snow,2025-01-15T02:00:00,Station B,673
True,9.4,0.0,0.0,33,Clear,Clear skies,2025-01-15T03:00:00,Station A,811
False,1.8,0.0,0.0,93,Clear,Clear skies,2025-01-15T04:00:00,Station C,934
True,18.5,0.0,0.0,8,Cloudy,Overcast,2025-01-15T05:00:00,Station C,1227
True,-5.5,0.0,1.3,40,Snow,Snow Showers,2025-01-15T06:00:00,Station B,429
True,-8.5,0.0,0.0,57,Cloudy,Mostly Cloudy,2025-01-15T07:00:00,Station B,1390
True,-0.2,0.0,0.0,8,Clear,Bright day,2025-01-15T08:00:00,Station C,1448
True,9.8,0.0,0.0,19,Cloudy,Partly Cloudy,2025-01-15T09:00:00,Station B,937
False,21.4,0.0,0.0,44,Cloudy,Mostly Cloudy,2025-01-15T10:00:00,Station C,228
False,0.7,0.0,0.0,20,Cloudy,Mostly Cloudy,2025-01-15T11:00:00,Station C,1197
False,24.0,0.0,0.0,89,Clear,Clear skies,2025-01-15T12:00:00,Station B,400
False,3.1,0.0,0.0,25,Clear,Sunny,2025-01-15T13:00:00,Station D,108
True,6.6,2.3,0.0,68,Rain,Drizzle,2025-01-15T14:00:00,Station A,873
False,28.0,7.3,0.0,66,Rain,Light Rain,2025-01-15T15:00:00,Station D,1199
False,14.9,0.0,0.7,92,Snow,Snow Showers,2025-01-15T16:00:00,Station A,1031
True,28.8,3.9,0.0,83,Rain,Drizzle,2025-01-15T17:00:00,Station B,699
